1.00000 0.00000 0.09091 -1.00000 0.09091 -0.50000 0.09091 -0.33333 0.09091 -0.25000 0.09091 -0.20000 0.09091 -0.16667 0.09091 -0.14286 0.09091 -0.12500 0.09091 -0.11111 0.09091 -0.10000 0.09091 -0.09091 0.09091 -0.08333 0.09091 -0.07692 0.09091 -0.07143 0.09091 -0.06667 0.09091 -0.06250 0.09091 -0.05882 0.09091 -0.05556 0.09091 -0.05263 0.09091 -0.05000 0.09091 -0.04762 0.09091 -0.04545 0.09091 -0.04348 0.09091 0.04167 0.09091 0.04348 0.09091 0.04545 0.09091 0.04762 0.09091 0.05000 0.09091 0.05263 0.09091 0.05556 0.09091 0.05882 0.09091 0.06250 0.09091 0.06667 0.09091 0.07143 0.09091 0.07692 0.09091 0.08333 0.09091 0.09091 0.09091 0.10000 0.09091 0.11111 0.09091 0.12500 0.09091 0.14286 0.09091 0.16667 0.09091 0.20000 0.09091 0.25000 0.09091 0.33333 0.09091 0.50000 0.09091 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 -0.09091 1.00000 -0.09091 0.50000 -0.09091 0.33333 -0.09091 0.25000 -0.09091 0.20000 -0.09091 0.16667 -0.09091 0.14286 -0.09091 0.12500 -0.09091 0.11111 -0.09091 0.10000 -0.09091 0.09091 -0.09091 0.08333 -0.09091 0.07692 -0.09091 0.07143 -0.09091 0.06667 -0.09091 0.06250 -0.09091 0.05882 -0.09091 0.05556 -0.09091 0.05263 -0.09091 0.05000 -0.09091 0.04762 -0.09091 0.04545 -0.09091 0.04348 -0.09091 -0.04167 -0.09091 -0.04348 -0.09091 -0.04545 -0.09091 -0.04762 -0.09091 -0.05000 -0.09091 -0.05263 -0.09091 -0.05556 -0.09091 -0.05882 -0.09091 -0.06250 -0.09091 -0.06667 -0.09091 -0.07143 -0.09091 -0.07692 -0.09091 -0.08333 -0.09091 -0.09091 -0.09091 -0.10000 -0.09091 -0.11111 -0.09091 -0.12500 -0.09091 -0.14286 -0.09091 -0.16667 -0.09091 -0.20000 -0.09091 -0.25000 -0.09091 -0.33333 -0.09091 -0.50000 -0.09091 -1.00000 -1.00000 0.00000 
1.00000 0.00000 0.08333 -1.00000 0.08333 -0.50000 0.08333 -0.33333 0.08333 -0.25000 0.08333 -0.20000 0.08333 -0.16667 0.08333 -0.14286 0.08333 -0.12500 0.08333 -0.11111 0.08333 -0.10000 0.08333 -0.09091 0.08333 -0.08333 0.08333 -0.07692 0.08333 -0.07143 0.08333 -0.06667 0.08333 -0.06250 0.08333 -0.05882 0.08333 -0.05556 0.08333 -0.05263 0.08333 -0.05000 0.08333 -0.04762 0.08333 -0.04545 0.08333 -0.04348 0.08333 0.04167 0.08333 0.04348 0.08333 0.04545 0.08333 0.04762 0.08333 0.05000 0.08333 0.05263 0.08333 0.05556 0.08333 0.05882 0.08333 0.06250 0.08333 0.06667 0.08333 0.07143 0.08333 0.07692 0.08333 0.08333 0.08333 0.09091 0.08333 0.10000 0.08333 0.11111 0.08333 0.12500 0.08333 0.14286 0.08333 0.16667 0.08333 0.20000 0.08333 0.25000 0.08333 0.33333 0.08333 0.50000 0.08333 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 -0.08333 1.00000 -0.08333 0.50000 -0.08333 0.33333 -0.08333 0.25000 -0.08333 0.20000 -0.08333 0.16667 -0.08333 0.14286 -0.08333 0.12500 -0.08333 0.11111 -0.08333 0.10000 -0.08333 0.09091 -0.08333 0.08333 -0.08333 0.07692 -0.08333 0.07143 -0.08333 0.06667 -0.08333 0.06250 -0.08333 0.05882 -0.08333 0.05556 -0.08333 0.05263 -0.08333 0.05000 -0.08333 0.04762 -0.08333 0.04545 -0.08333 0.04348 -0.08333 -0.04167 -0.08333 -0.04348 -0.08333 -0.04545 -0.08333 -0.04762 -0.08333 -0.05000 -0.08333 -0.05263 -0.08333 -0.05556 -0.08333 -0.05882 -0.08333 -0.06250 -0.08333 -0.06667 -0.08333 -0.07143 -0.08333 -0.07692 -0.08333 -0.08333 -0.08333 -0.09091 -0.08333 -0.10000 -0.08333 -0.11111 -0.08333 -0.12500 -0.08333 -0.14286 -0.08333 -0.16667 -0.08333 -0.20000 -0.08333 -0.25000 -0.08333 -0.33333 -0.08333 -0.50000 -0.08333 -1.00000 -1.00000 0.00000 
1.00000 0.00000 0.07692 -1.00000 0.07692 -0.50000 0.07692 -0.33333 0.07692 -0.25000 0.07692 -0.20000 0.07692 -0.16667 0.07692 -0.14286 0.07692 -0.12500 0.07692 -0.11111 0.07692 -0.10000 0.07692 -0.09091 0.07692 -0.08333 0.07692 -0.07692 0.07692 -0.07143 0.07692 -0.06667 0.07692 -0.06250 0.07692 -0.05882 0.07692 -0.05556 0.07692 -0.05263 0.07692 -0.05000 0.07692 -0.04762 0.07692 -0.04545 0.07692 -0.04348 0.07692 0.04167 0.07692 0.04348 0.07692 0.04545 0.07692 0.04762 0.07692 0.05000 0.07692 0.05263 0.07692 0.05556 0.07692 0.05882 0.07692 0.06250 0.07692 0.06667 0.07692 0.07143 0.07692 0.07692 0.07692 0.08333 0.07692 0.09091 0.07692 0.10000 0.07692 0.11111 0.07692 0.12500 0.07692 0.14286 0.07692 0.16667 0.07692 0.20000 0.07692 0.25000 0.07692 0.33333 0.07692 0.50000 0.07692 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 -0.07692 1.00000 -0.07692 0.50000 -0.07692 0.33333 -0.07692 0.25000 -0.07692 0.20000 -0.07692 0.16667 -0.07692 0.14286 -0.07692 0.12500 -0.07692 0.11111 -0.07692 0.10000 -0.07692 0.09091 -0.07692 0.08333 -0.07692 0.07692 -0.07692 0.07143 -0.07692 0.06667 -0.07692 0.06250 -0.07692 0.05882 -0.07692 0.05556 -0.07692 0.05263 -0.07692 0.05000 -0.07692 0.04762 -0.07692 0.04545 -0.07692 0.04348 -0.07692 -0.04167 -0.07692 -0.04348 -0.07692 -0.04545 -0.07692 -0.04762 -0.07692 -0.05000 -0.07692 -0.05263 -0.07692 -0.05556 -0.07692 -0.05882 -0.07692 -0.06250 -0.07692 -0.06667 -0.07692 -0.07143 -0.07692 -0.07692 -0.07692 -0.08333 -0.07692 -0.09091 -0.07692 -0.10000 -0.07692 -0.11111 -0.07692 -0.12500 -0.07692 -0.14286 -0.07692 -0.16667 -0.07692 -0.20000 -0.07692 -0.25000 -0.07692 -0.33333 -0.07692 -0.50000 -0.07692 -1.00000 -1.00000 0.00000 
1.00000 0.00000 0.07143 -1.00000 0.07143 -0.50000 0.07143 -0.33333 0.07143 -0.25000 0.07143 -0.20000 0.07143 -0.16667 0.07143 -0.14286 0.07143 -0.12500 0.07143 -0.11111 0.07143 -0.10000 0.07143 -0.09091 0.07143 -0.08333 0.07143 -0.07692 0.07143 -0.07143 0.07143 -0.06667 0.07143 -0.06250 0.07143 -0.05882 0.07143 -0.05556 0.07143 -0.05263 0.07143 -0.05000 0.07143 -0.04762 0.07143 -0.04545 0.07143 -0.04348 0.07143 0.04167 0.07143 0.04348 0.07143 0.04545 0.07143 0.04762 0.07143 0.05000 0.07143 0.05263 0.07143 0.05556 0.07143 0.05882 0.07143 0.06250 0.07143 0.06667 0.07143 0.07143 0.07143 0.07692 0.07143 0.08333 0.07143 0.09091 0.07143 0.10000 0.07143 0.11111 0.07143 0.12500 0.07143 0.14286 0.07143 0.16667 0.07143 0.20000 0.07143 0.25000 0.07143 0.33333 0.07143 0.50000 0.07143 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 -0.07143 1.00000 -0.07143 0.50000 -0.07143 0.33333 -0.07143 0.25000 -0.07143 0.20000 -0.07143 0.16667 -0.07143 0.14286 -0.07143 0.12500 -0.07143 0.11111 -0.07143 0.10000 -0.07143 0.09091 -0.07143 0.08333 -0.07143 0.07692 -0.07143 0.07143 -0.07143 0.06667 -0.07143 0.06250 -0.07143 0.05882 -0.07143 0.05556 -0.07143 0.05263 -0.07143 0.05000 -0.07143 0.04762 -0.07143 0.04545 -0.07143 0.04348 -0.07143 -0.04167 -0.07143 -0.04348 -0.07143 -0.04545 -0.07143 -0.04762 -0.07143 -0.05000 -0.07143 -0.05263 -0.07143 -0.05556 -0.07143 -0.05882 -0.07143 -0.06250 -0.07143 -0.06667 -0.07143 -0.07143 -0.07143 -0.07692 -0.07143 -0.08333 -0.07143 -0.09091 -0.07143 -0.10000 -0.07143 -0.11111 -0.07143 -0.12500 -0.07143 -0.14286 -0.07143 -0.16667 -0.07143 -0.20000 -0.07143 -0.25000 -0.07143 -0.33333 -0.07143 -0.50000 -0.07143 -1.00000 -1.00000 0.00000 
1.00000 0.00000 0.06667 -1.00000 0.06667 -0.50000 0.06667 -0.33333 0.06667 -0.25000 0.06667 -0.20000 0.06667 -0.16667 0.06667 -0.14286 0.06667 -0.12500 0.06667 -0.11111 0.06667 -0.10000 0.06667 -0.09091 0.06667 -0.08333 0.06667 -0.07692 0.06667 -0.07143 0.06667 -0.06667 0.06667 -0.06250 0.06667 -0.05882 0.06667 -0.05556 0.06667 -0.05263 0.06667 -0.05000 0.06667 -0.04762 0.06667 -0.04545 0.06667 -0.04348 0.06667 0.04167 0.06667 0.04348 0.06667 0.04545 0.06667 0.04762 0.06667 0.05000 0.06667 0.05263 0.06667 0.05556 0.06667 0.05882 0.06667 0.06250 0.06667 0.06667 0.06667 0.07143 0.06667 0.07692 0.06667 0.08333 0.06667 0.09091 0.06667 0.10000 0.06667 0.11111 0.06667 0.12500 0.06667 0.14286 0.06667 0.16667 0.06667 0.20000 0.06667 0.25000 0.06667 0.33333 0.06667 0.50000 0.06667 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 -0.06667 1.00000 -0.06667 0.50000 -0.06667 0.33333 -0.06667 0.25000 -0.06667 0.20000 -0.06667 0.16667 -0.06667 0.14286 -0.06667 0.12500 -0.06667 0.11111 -0.06667 0.10000 -0.06667 0.09091 -0.06667 0.08333 -0.06667 0.07692 -0.06667 0.07143 -0.06667 0.06667 -0.06667 0.06250 -0.06667 0.05882 -0.06667 0.05556 -0.06667 0.05263 -0.06667 0.05000 -0.06667 0.04762 -0.06667 0.04545 -0.06667 0.04348 -0.06667 -0.04167 -0.06667 -0.04348 -0.06667 -0.04545 -0.06667 -0.04762 -0.06667 -0.05000 -0.06667 -0.05263 -0.06667 -0.05556 -0.06667 -0.05882 -0.06667 -0.06250 -0.06667 -0.06667 -0.06667 -0.07143 -0.06667 -0.07692 -0.06667 -0.08333 -0.06667 -0.09091 -0.06667 -0.10000 -0.06667 -0.11111 -0.06667 -0.12500 -0.06667 -0.14286 -0.06667 -0.16667 -0.06667 -0.20000 -0.06667 -0.25000 -0.06667 -0.33333 -0.06667 -0.50000 -0.06667 -1.00000 -1.00000 0.00000 
1.00000 0.00000 0.06250 -1.00000 0.06250 -0.50000 0.06250 -0.33333 0.06250 -0.25000 0.06250 -0.20000 0.06250 -0.16667 0.06250 -0.14286 0.06250 -0.12500 0.06250 -0.11111 0.06250 -0.10000 0.06250 -0.09091 0.06250 -0.08333 0.06250 -0.07692 0.06250 -0.07143 0.06250 -0.06667 0.06250 -0.06250 0.06250 -0.05882 0.06250 -0.05556 0.06250 -0.05263 0.06250 -0.05000 0.06250 -0.04762 0.06250 -0.04545 0.06250 -0.04348 0.06250 0.04167 0.06250 0.04348 0.06250 0.04545 0.06250 0.04762 0.06250 0.05000 0.06250 0.05263 0.06250 0.05556 0.06250 0.05882 0.06250 0.06250 0.06250 0.06667 0.06250 0.07143 0.06250 0.07692 0.06250 0.08333 0.06250 0.09091 0.06250 0.10000 0.06250 0.11111 0.06250 0.12500 0.06250 0.14286 0.06250 0.16667 0.06250 0.20000 0.06250 0.25000 0.06250 0.33333 0.06250 0.50000 0.06250 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 -0.06250 1.00000 -0.06250 0.50000 -0.06250 0.33333 -0.06250 0.25000 -0.06250 0.20000 -0.06250 0.16667 -0.06250 0.14286 -0.06250 0.12500 -0.06250 0.11111 -0.06250 0.10000 -0.06250 0.09091 -0.06250 0.08333 -0.06250 0.07692 -0.06250 0.07143 -0.06250 0.06667 -0.06250 0.06250 -0.06250 0.05882 -0.06250 0.05556 -0.06250 0.05263 -0.06250 0.05000 -0.06250 0.04762 -0.06250 0.04545 -0.06250 0.04348 -0.06250 -0.04167 -0.06250 -0.04348 -0.06250 -0.04545 -0.06250 -0.04762 -0.06250 -0.05000 -0.06250 -0.05263 -0.06250 -0.05556 -0.06250 -0.05882 -0.06250 -0.06250 -0.06250 -0.06667 -0.06250 -0.07143 -0.06250 -0.07692 -0.06250 -0.08333 -0.06250 -0.09091 -0.06250 -0.10000 -0.06250 -0.11111 -0.06250 -0.12500 -0.06250 -0.14286 -0.06250 -0.16667 -0.06250 -0.20000 -0.06250 -0.25000 -0.06250 -0.33333 -0.06250 -0.50000 -0.06250 -1.00000 -1.00000 0.00000 
1.00000 0.00000 0.05882 -1.00000 0.05882 -0.50000 0.05882 -0.33333 0.05882 -0.25000 0.05882 -0.20000 0.05882 -0.16667 0.05882 -0.14286 0.05882 -0.12500 0.05882 -0.11111 0.05882 -0.10000 0.05882 -0.09091 0.05882 -0.08333 0.05882 -0.07692 0.05882 -0.07143 0.05882 -0.06667 0.05882 -0.06250 0.05882 -0.05882 0.05882 -0.05556 0.05882 -0.05263 0.05882 -0.05000 0.05882 -0.04762 0.05882 -0.04545 0.05882 -0.04348 0.05882 0.04167 0.05882 0.04348 0.05882 0.04545 0.05882 0.04762 0.05882 0.05000 0.05882 0.05263 0.05882 0.05556 0.05882 0.05882 0.05882 0.06250 0.05882 0.06667 0.05882 0.07143 0.05882 0.07692 0.05882 0.08333 0.05882 0.09091 0.05882 0.10000 0.05882 0.11111 0.05882 0.12500 0.05882 0.14286 0.05882 0.16667 0.05882 0.20000 0.05882 0.25000 0.05882 0.33333 0.05882 0.50000 0.05882 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 -0.05882 1.00000 -0.05882 0.50000 -0.05882 0.33333 -0.05882 0.25000 -0.05882 0.20000 -0.05882 0.16667 -0.05882 0.14286 -0.05882 0.12500 -0.05882 0.11111 -0.05882 0.10000 -0.05882 0.09091 -0.05882 0.08333 -0.05882 0.07692 -0.05882 0.07143 -0.05882 0.06667 -0.05882 0.06250 -0.05882 0.05882 -0.05882 0.05556 -0.05882 0.05263 -0.05882 0.05000 -0.05882 0.04762 -0.05882 0.04545 -0.05882 0.04348 -0.05882 -0.04167 -0.05882 -0.04348 -0.05882 -0.04545 -0.05882 -0.04762 -0.05882 -0.05000 -0.05882 -0.05263 -0.05882 -0.05556 -0.05882 -0.05882 -0.05882 -0.06250 -0.05882 -0.06667 -0.05882 -0.07143 -0.05882 -0.07692 -0.05882 -0.08333 -0.05882 -0.09091 -0.05882 -0.10000 -0.05882 -0.11111 -0.05882 -0.12500 -0.05882 -0.14286 -0.05882 -0.16667 -0.05882 -0.20000 -0.05882 -0.25000 -0.05882 -0.33333 -0.05882 -0.50000 -0.05882 -1.00000 -1.00000 0.00000 
1.00000 0.00000 0.05556 -1.00000 0.05556 -0.50000 0.05556 -0.33333 0.05556 -0.25000 0.05556 -0.20000 0.05556 -0.16667 0.05556 -0.14286 0.05556 -0.12500 0.05556 -0.11111 0.05556 -0.10000 0.05556 -0.09091 0.05556 -0.08333 0.05556 -0.07692 0.05556 -0.07143 0.05556 -0.06667 0.05556 -0.06250 0.05556 -0.05882 0.05556 -0.05556 0.05556 -0.05263 0.05556 -0.05000 0.05556 -0.04762 0.05556 -0.04545 0.05556 -0.04348 0.05556 0.04167 0.05556 0.04348 0.05556 0.04545 0.05556 0.04762 0.05556 0.05000 0.05556 0.05263 0.05556 0.05556 0.05556 0.05882 0.05556 0.06250 0.05556 0.06667 0.05556 0.07143 0.05556 0.07692 0.05556 0.08333 0.05556 0.09091 0.05556 0.10000 0.05556 0.11111 0.05556 0.12500 0.05556 0.14286 0.05556 0.16667 0.05556 0.20000 0.05556 0.25000 0.05556 0.33333 0.05556 0.50000 0.05556 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 -0.05556 1.00000 -0.05556 0.50000 -0.05556 0.33333 -0.05556 0.25000 -0.05556 0.20000 -0.05556 0.16667 -0.05556 0.14286 -0.05556 0.12500 -0.05556 0.11111 -0.05556 0.10000 -0.05556 0.09091 -0.05556 0.08333 -0.05556 0.07692 -0.05556 0.07143 -0.05556 0.06667 -0.05556 0.06250 -0.05556 0.05882 -0.05556 0.05556 -0.05556 0.05263 -0.05556 0.05000 -0.05556 0.04762 -0.05556 0.04545 -0.05556 0.04348 -0.05556 -0.04167 -0.05556 -0.04348 -0.05556 -0.04545 -0.05556 -0.04762 -0.05556 -0.05000 -0.05556 -0.05263 -0.05556 -0.05556 -0.05556 -0.05882 -0.05556 -0.06250 -0.05556 -0.06667 -0.05556 -0.07143 -0.05556 -0.07692 -0.05556 -0.08333 -0.05556 -0.09091 -0.05556 -0.10000 -0.05556 -0.11111 -0.05556 -0.12500 -0.05556 -0.14286 -0.05556 -0.16667 -0.05556 -0.20000 -0.05556 -0.25000 -0.05556 -0.33333 -0.05556 -0.50000 -0.05556 -1.00000 -1.00000 0.00000 
1.00000 0.00000 0.00000 -1.00000 0.00000 -0.50000 0.00000 -0.33333 0.00000 -0.25000 0.00000 -0.20000 0.00000 -0.16667 0.00000 -0.14286 0.00000 -0.12500 0.00000 -0.11111 0.00000 -0.10000 0.00000 -0.09091 0.00000 -0.08333 0.00000 -0.07692 0.00000 -0.07143 0.00000 -0.06667 0.00000 -0.06250 0.00000 -0.05882 0.00000 -0.05556 0.00000 -0.05263 0.00000 -0.05000 0.00000 -0.04762 0.00000 -0.04545 0.00000 -0.04348 0.00000 0.04167 0.00000 0.04348 0.00000 0.04545 0.00000 0.04762 0.00000 0.05000 0.00000 0.05263 0.00000 0.05556 0.00000 0.05882 0.00000 0.06250 0.00000 0.06667 0.00000 0.07143 0.00000 0.07692 0.00000 0.08333 0.00000 0.09091 0.00000 0.10000 0.00000 0.11111 0.00000 0.12500 0.00000 0.14286 0.00000 0.16667 0.00000 0.20000 0.00000 0.25000 0.00000 0.33333 0.00000 0.50000 0.00000 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 0.00000 0.50000 0.00000 0.33333 0.00000 0.25000 0.00000 0.20000 0.00000 0.16667 0.00000 0.14286 0.00000 0.12500 0.00000 0.11111 0.00000 0.10000 0.00000 0.09091 0.00000 0.08333 0.00000 0.07692 0.00000 0.07143 0.00000 0.06667 0.00000 0.06250 0.00000 0.05882 0.00000 0.05556 0.00000 0.05263 0.00000 0.05000 0.00000 0.04762 0.00000 0.04545 0.00000 0.04348 0.00000 -0.04167 0.00000 -0.04348 0.00000 -0.04545 0.00000 -0.04762 0.00000 -0.05000 0.00000 -0.05263 0.00000 -0.05556 0.00000 -0.05882 0.00000 -0.06250 0.00000 -0.06667 0.00000 -0.07143 0.00000 -0.07692 0.00000 -0.08333 0.00000 -0.09091 0.00000 -0.10000 0.00000 -0.11111 0.00000 -0.12500 0.00000 -0.14286 0.00000 -0.16667 0.00000 -0.20000 0.00000 -0.25000 0.00000 -0.33333 0.00000 -0.50000 0.00000 -1.00000 -1.00000 0.00000 
1.00000 0.00000 -0.05556 -1.00000 -0.05556 -0.50000 -0.05556 -0.33333 -0.05556 -0.25000 -0.05556 -0.20000 -0.05556 -0.16667 -0.05556 -0.14286 -0.05556 -0.12500 -0.05556 -0.11111 -0.05556 -0.10000 -0.05556 -0.09091 -0.05556 -0.08333 -0.05556 -0.07692 -0.05556 -0.07143 -0.05556 -0.06667 -0.05556 -0.06250 -0.05556 -0.05882 -0.05556 -0.05556 -0.05556 -0.05263 -0.05556 -0.05000 -0.05556 -0.04762 -0.05556 -0.04545 -0.05556 -0.04348 -0.05556 0.04167 -0.05556 0.04348 -0.05556 0.04545 -0.05556 0.04762 -0.05556 0.05000 -0.05556 0.05263 -0.05556 0.05556 -0.05556 0.05882 -0.05556 0.06250 -0.05556 0.06667 -0.05556 0.07143 -0.05556 0.07692 -0.05556 0.08333 -0.05556 0.09091 -0.05556 0.10000 -0.05556 0.11111 -0.05556 0.12500 -0.05556 0.14286 -0.05556 0.16667 -0.05556 0.20000 -0.05556 0.25000 -0.05556 0.33333 -0.05556 0.50000 -0.05556 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 0.05556 1.00000 0.05556 0.50000 0.05556 0.33333 0.05556 0.25000 0.05556 0.20000 0.05556 0.16667 0.05556 0.14286 0.05556 0.12500 0.05556 0.11111 0.05556 0.10000 0.05556 0.09091 0.05556 0.08333 0.05556 0.07692 0.05556 0.07143 0.05556 0.06667 0.05556 0.06250 0.05556 0.05882 0.05556 0.05556 0.05556 0.05263 0.05556 0.05000 0.05556 0.04762 0.05556 0.04545 0.05556 0.04348 0.05556 -0.04167 0.05556 -0.04348 0.05556 -0.04545 0.05556 -0.04762 0.05556 -0.05000 0.05556 -0.05263 0.05556 -0.05556 0.05556 -0.05882 0.05556 -0.06250 0.05556 -0.06667 0.05556 -0.07143 0.05556 -0.07692 0.05556 -0.08333 0.05556 -0.09091 0.05556 -0.10000 0.05556 -0.11111 0.05556 -0.12500 0.05556 -0.14286 0.05556 -0.16667 0.05556 -0.20000 0.05556 -0.25000 0.05556 -0.33333 0.05556 -0.50000 0.05556 -1.00000 -1.00000 0.00000 
1.00000 0.00000 -0.05882 -1.00000 -0.05882 -0.50000 -0.05882 -0.33333 -0.05882 -0.25000 -0.05882 -0.20000 -0.05882 -0.16667 -0.05882 -0.14286 -0.05882 -0.12500 -0.05882 -0.11111 -0.05882 -0.10000 -0.05882 -0.09091 -0.05882 -0.08333 -0.05882 -0.07692 -0.05882 -0.07143 -0.05882 -0.06667 -0.05882 -0.06250 -0.05882 -0.05882 -0.05882 -0.05556 -0.05882 -0.05263 -0.05882 -0.05000 -0.05882 -0.04762 -0.05882 -0.04545 -0.05882 -0.04348 -0.05882 0.04167 -0.05882 0.04348 -0.05882 0.04545 -0.05882 0.04762 -0.05882 0.05000 -0.05882 0.05263 -0.05882 0.05556 -0.05882 0.05882 -0.05882 0.06250 -0.05882 0.06667 -0.05882 0.07143 -0.05882 0.07692 -0.05882 0.08333 -0.05882 0.09091 -0.05882 0.10000 -0.05882 0.11111 -0.05882 0.12500 -0.05882 0.14286 -0.05882 0.16667 -0.05882 0.20000 -0.05882 0.25000 -0.05882 0.33333 -0.05882 0.50000 -0.05882 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 0.05882 1.00000 0.05882 0.50000 0.05882 0.33333 0.05882 0.25000 0.05882 0.20000 0.05882 0.16667 0.05882 0.14286 0.05882 0.12500 0.05882 0.11111 0.05882 0.10000 0.05882 0.09091 0.05882 0.08333 0.05882 0.07692 0.05882 0.07143 0.05882 0.06667 0.05882 0.06250 0.05882 0.05882 0.05882 0.05556 0.05882 0.05263 0.05882 0.05000 0.05882 0.04762 0.05882 0.04545 0.05882 0.04348 0.05882 -0.04167 0.05882 -0.04348 0.05882 -0.04545 0.05882 -0.04762 0.05882 -0.05000 0.05882 -0.05263 0.05882 -0.05556 0.05882 -0.05882 0.05882 -0.06250 0.05882 -0.06667 0.05882 -0.07143 0.05882 -0.07692 0.05882 -0.08333 0.05882 -0.09091 0.05882 -0.10000 0.05882 -0.11111 0.05882 -0.12500 0.05882 -0.14286 0.05882 -0.16667 0.05882 -0.20000 0.05882 -0.25000 0.05882 -0.33333 0.05882 -0.50000 0.05882 -1.00000 -1.00000 0.00000 
1.00000 0.00000 -0.06250 -1.00000 -0.06250 -0.50000 -0.06250 -0.33333 -0.06250 -0.25000 -0.06250 -0.20000 -0.06250 -0.16667 -0.06250 -0.14286 -0.06250 -0.12500 -0.06250 -0.11111 -0.06250 -0.10000 -0.06250 -0.09091 -0.06250 -0.08333 -0.06250 -0.07692 -0.06250 -0.07143 -0.06250 -0.06667 -0.06250 -0.06250 -0.06250 -0.05882 -0.06250 -0.05556 -0.06250 -0.05263 -0.06250 -0.05000 -0.06250 -0.04762 -0.06250 -0.04545 -0.06250 -0.04348 -0.06250 0.04167 -0.06250 0.04348 -0.06250 0.04545 -0.06250 0.04762 -0.06250 0.05000 -0.06250 0.05263 -0.06250 0.05556 -0.06250 0.05882 -0.06250 0.06250 -0.06250 0.06667 -0.06250 0.07143 -0.06250 0.07692 -0.06250 0.08333 -0.06250 0.09091 -0.06250 0.10000 -0.06250 0.11111 -0.06250 0.12500 -0.06250 0.14286 -0.06250 0.16667 -0.06250 0.20000 -0.06250 0.25000 -0.06250 0.33333 -0.06250 0.50000 -0.06250 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000 1.00000 0.00000 1.00000 0.06250 1.00000 0.06250 0.50000 0.06250 0.33333 0.06250 0.25000 0.06250 0.20000 0.06250 0.16667 0.06250 0.14286 0.06250 0.12500 0.06250 0.11111 0.06250 0.10000 0.06250 0.09091 0.06250 0.08333 0.06250 0.07692 0.06250 0.07143 0.06250 0.06667 0.06250 0.06250 0.06250 0.05882 0.06250 0.05556 0.06250 0.05263 0.06250 0.05000 0.06250 0.04762 0.06250 0.04545 0.06250 0.04348 0.06250 -0.04167 0.06250 -0.04348 0.06250 -0.04545 0.06250 -0.04762 0.06250 -0.05000 0.06250 -0.05263 0.06250 -0.05556 0.06250 -0.05882 0.06250 -0.06250 0.06250 -0.06667 0.06250 -0.07143 0.06250 -0.07692 0.06250 -0.08333 0.06250 -0.09091 0.06250 -0.10000 0.06250 -0.11111 0.06250 -0.12500 0.06250 -0.14286 0.06250 -0.16667 0.06250 -0.20000 0.06250 -0.25000 0.06250 -0.33333 0.06250 -0.50000 0.06250 -1.00000 -1.00000 0.00000 
